fillCircles,1000,1988.3507,15764
fillCircles,1000,1851.8511,15764
fillCircles,1000,1968.5696,15764
fillCircles,1000,1885.055,15764
fillCircles,1000,1849.4412,15764
fillCircles,1000,1983.9202,15764
Finished.
fillCircles,5000,9196.933,15452
fillCircles,5000,8904.789,15452
fillCircles,5000,9013.214,15452
fillCircles,5000,8893.062,15452
fillCircles,5000,8628.19,15452
fillCircles,5000,8565.814,15452
fillCircles,5000,8693.06,15452
fillCircles,5000,8566.608,15452
fillCircles,5000,8836.252,15452
fillCircles,5000,8698.627,15452
Finished.
fillCircles,10000,18546.318,19374
fillCircles,10000,18079.064,19374
fillCircles,10000,17832.936,19374
fillCircles,10000,17801.238,19374
fillCircles,10000,17783.662,19374
fillCircles,10000,17928.514,19374
fillCircles,10000,17780.115,19374
fillCircles,10000,17650.768,19374
fillCircles,10000,18056.908,19374
fillCircles,10000,17741.062,19374
Finished.
fillCircles,50000,87047.3,17332
fillCircles,50000,86648.07,17332
fillCircles,50000,86347.97,17332
fillCircles,50000,86488.695,17332
fillCircles,50000,86349.37,17332
fillCircles,50000,86599.77,17332
fillCircles,50000,86902.8,17332
fillCircles,50000,87609.305,17332
fillCircles,50000,87474.875,17332
fillCircles,50000,87712.12,17332
Finished.
fillCircles,100000,172669.1,20396
fillCircles,100000,172502.88,20396
fillCircles,100000,172399.83,20396
fillCircles,100000,172681.3,20396
fillCircles,100000,174830.34,20396
fillCircles,100000,175137.16,20396
fillCircles,100000,172109.39,20396
fillCircles,100000,172180.17,20396
fillCircles,100000,172780.39,20396
fillCircles,100000,173296.52,20396
Finished.
fillCircles,500000,863572.0,27792
fillCircles,500000,862373.9,27792
fillCircles,500000,877525.1,27792
fillCircles,500000,891016.3,27792
fillCircles,500000,882124.6,27792
fillCircles,500000,861679.75,27792
fillCircles,500000,862021.4,27792
fillCircles,500000,862890.9,27792
fillCircles,500000,862860.0,27792
fillCircles,500000,862654.9,27792
Finished.
fillRects,100,362.52948,14395
fillRects,100,277.73087,14395
fillRects,100,253.35913,14395
fillRects,100,253.2018,14395
fillRects,100,251.92032,14395
fillRects,100,252.46022,14395
fillRects,100,252.42438,14395
fillRects,100,258.52045,14395
fillRects,100,244.99832,14395
fillRects,100,244.91566,14395
Finished.
fillRects,500,904.5315,13622
fillRects,500,781.59393,13622
fillRects,500,759.1458,13622
fillRects,500,827.2319,13622
fillRects,500,734.237,13622
fillRects,500,734.31055,13622
fillRects,500,733.43494,13622
fillRects,500,732.8842,13622
fillRects,500,733.18445,13622
fillRects,500,606.9705,13622
Finished.
fillRects,1000,1674.6205,15768
fillRects,1000,1566.2225,15768
fillRects,1000,1321.186,15768
fillRects,1000,1471.8759,15768
fillRects,1000,1368.9349,15768
fillRects,1000,1457.565,15768
fillRects,1000,1473.5131,15768
fillRects,1000,1338.7086,15768
fillRects,1000,1472.9423,15768
fillRects,1000,1340.3713,15768
Finished.
fillRects,5000,6801.538,15606
fillRects,5000,6536.9214,15606
fillRects,5000,6516.5547,15606
fillRects,5000,6422.209,15606
fillRects,5000,6304.5195,15606
fillRects,5000,6270.992,15606
fillRects,5000,6271.4736,15606
fillRects,5000,6255.7915,15606
fillRects,5000,6266.8843,15606
fillRects,5000,6266.5186,15606
Finished.
fillRects,10000,13325.171,19443
fillRects,10000,12979.187,19443
fillRects,10000,12794.34,19443
fillRects,10000,13066.18,19443
fillRects,10000,12790.668,19443
fillRects,10000,12788.854,19443
fillRects,10000,12790.847,19443
fillRects,10000,12797.062,19443
fillRects,10000,13079.15,19443
fillRects,10000,12922.628,19443
Finished.
fillRects,50000,62475.758,17587
fillRects,50000,62378.51,17587
fillRects,50000,62202.15,17587
fillRects,50000,62215.97,17587
fillRects,50000,62147.375,17587
fillRects,50000,62309.59,17587
fillRects,50000,62372.15,17587
fillRects,50000,62370.59,17587
fillRects,50000,62234.566,17587
fillRects,50000,62305.297,17587
Finished.
fillRects,100000,125370.65,21110
fillRects,100000,129645.92,21110
fillRects,100000,125374.26,21110
fillRects,100000,125144.69,21110
fillRects,100000,124814.49,21110
fillRects,100000,125071.35,21110
fillRects,100000,124804.875,21110
fillRects,100000,126790.734,21110
fillRects,100000,125158.84,21110
fillRects,100000,125286.34,21110
Finished.
fillRects,500000,623312.44,35128
fillRects,500000,636456.75,35128
fillRects,500000,640568.9,35128
fillRects,500000,640112.3,35128
fillRects,500000,629457.75,35128
fillRects,500000,620611.3,35128
fillRects,500000,639162.5,35128
fillRects,500000,641097.0,35128
fillRects,500000,636883.2,35128
fillRects,500000,621199.5,35128
Finished.
fillShapes,100,437.91922,12452
fillShapes,100,335.9293,12452
fillShapes,100,324.0869,12452
fillShapes,100,322.08698,12452
fillShapes,100,318.67178,12452
fillShapes,100,315.8109,12452
fillShapes,100,342.92416,12452
fillShapes,100,335.02554,12452
fillShapes,100,315.2621,12452
fillShapes,100,317.71747,12452
Finished.
fillShapes,500,1224.0457,16501
fillShapes,500,1140.2864,16501
fillShapes,500,1019.42145,16501
fillShapes,500,989.6638,16501
fillShapes,500,854.86206,16501
fillShapes,500,992.6632,16501
fillShapes,500,991.3562,16501
fillShapes,500,992.5742,16501
fillShapes,500,856.9133,16501
fillShapes,500,990.7265,16501
Finished.
fillShapes,1000,2311.422,12879
fillShapes,1000,1878.1222,12879
fillShapes,1000,1846.1819,12879
fillShapes,1000,1704.6871,12879
fillShapes,1000,1834.8063,12879
fillShapes,1000,1701.7502,12879
fillShapes,1000,1839.3157,12879
fillShapes,1000,1707.7007,12879
fillShapes,1000,1840.485,12879
fillShapes,1000,1813.7522,12879
Finished.
fillShapes,5000,8752.251,17954
fillShapes,5000,8269.462,17954
fillShapes,5000,8224.216,17954
fillShapes,5000,8224.824,17954
fillShapes,5000,8214.791,17954
fillShapes,5000,8091.134,17954
fillShapes,5000,8217.911,17954
fillShapes,5000,8150.5874,17954
fillShapes,5000,8180.8364,17954
fillShapes,5000,8218.474,17954
Finished.
fillShapes,10000,16980.686,16098
fillShapes,10000,16373.241,16098
fillShapes,10000,16540.182,16098
fillShapes,10000,16713.008,16098
fillShapes,10000,16708.174,16098
fillShapes,10000,16718.93,16098
fillShapes,10000,16865.223,16098
fillShapes,10000,16747.771,16098
fillShapes,10000,16695.08,16098
fillShapes,10000,16907.086,16098
Finished.
fillShapes,50000,83838.1,16922
fillShapes,50000,82852.055,16922
fillShapes,50000,83331.76,16922
fillShapes,50000,82773.414,16922
fillShapes,50000,82015.836,16922
fillShapes,50000,82562.03,16922
fillShapes,50000,82036.68,16922
fillShapes,50000,82293.6,16922
fillShapes,50000,82019.13,16922
fillShapes,50000,81873.11,16922
Finished.
fillShapes,100000,161879.3,19639
fillShapes,100000,161620.0,19639
fillShapes,100000,161334.8,19639
fillShapes,100000,161501.11,19639
fillShapes,100000,161595.05,19639
fillShapes,100000,161492.28,19639
fillShapes,100000,161494.45,19639
fillShapes,100000,161113.53,19639
fillShapes,100000,161502.36,19639
fillShapes,100000,161707.95,19639
Finished.
fillShapes,500000,808510.3,25604
fillShapes,500000,805721.4,25604
fillShapes,500000,805762.6,25604
fillShapes,500000,809102.2,25604
fillShapes,500000,816164.8,25604
fillShapes,500000,810755.94,25604
fillShapes,500000,809096.7,25604
fillShapes,500000,808796.8,25604
fillShapes,500000,808697.56,25604
fillShapes,500000,809046.8,25604
Finished.
lines,100,570.33673,14214
lines,100,328.5181,14214
lines,100,193.1335,14214
lines,100,193.23409,14214
lines,100,185.56711,14214
lines,100,191.0343,14214
lines,100,183.40118,14214
lines,100,186.9326,14214
lines,100,181.97067,14214
lines,100,182.3564,14214
Finished.
lines,500,598.2126,12851
lines,500,415.09225,12851
lines,500,379.20422,12851
lines,500,343.22223,12851
lines,500,337.00754,12851
lines,500,433.00128,12851
lines,500,336.35245,12851
lines,500,336.0052,12851
lines,500,335.6997,12851
lines,500,335.8534,12851
Finished.
lines,1000,727.4744,14098
lines,1000,588.0229,14098
lines,1000,630.3974,14098
lines,1000,529.6495,14098
lines,1000,540.7179,14098
lines,1000,407.98978,14098
lines,1000,540.74664,14098
lines,1000,546.3288,14098
lines,1000,550.66425,14098
lines,1000,551.8692,14098
Finished.
lines,5000,2325.8784,15676
lines,5000,2083.4429,15676
lines,5000,1977.9401,15676
lines,5000,1970.844,15676
lines,5000,2101.9888,15676
lines,5000,1975.609,15676
lines,5000,2104.8262,15676
lines,5000,1959.3289,15676
lines,5000,2062.2651,15676
lines,5000,2062.4958,15676
Finished.
lines,10000,4367.342,19646
lines,10000,4048.476,19646
lines,10000,4027.1604,19646
lines,10000,3898.7922,19646
lines,10000,3957.4116,19646
lines,10000,4087.3552,19646
lines,10000,3961.6921,19646
lines,10000,3955.562,19646
lines,10000,3957.7095,19646
lines,10000,4087.9744,19646
Finished.
lines,50000,19380.932,19077
lines,50000,19075.367,19077
lines,50000,19136.01,19077
lines,50000,19007.059,19077
lines,50000,19026.871,19077
lines,50000,19143.68,19077
lines,50000,19006.193,19077
lines,50000,18988.838,19077
lines,50000,19128.062,19077
lines,50000,18987.855,19077
Finished.
lines,100000,39229.94,21109
lines,100000,38666.797,21109
lines,100000,38373.5,21109
lines,100000,38865.74,21109
lines,100000,38490.72,21109
lines,100000,38503.973,21109
lines,100000,38482.14,21109
lines,100000,38355.227,21109
lines,100000,38629.293,21109
lines,100000,38491.51,21109
Finished.
lines,500000,191664.16,26165
lines,500000,190507.12,26165
lines,500000,189508.94,26165
lines,500000,189407.42,26165
lines,500000,190041.25,26165
lines,500000,191202.77,26165
lines,500000,186900.06,26165
lines,500000,187202.88,26165
lines,500000,186722.73,26165
lines,500000,187138.28,26165
Finished.
rects,100,280.78122,14025
rects,100,144.27663,14025
rects,100,154.5887,14025
rects,100,144.25487,14025
rects,100,144.12553,14025
rects,100,143.8731,14025
rects,100,142.49011,14025
rects,100,153.84027,14025
rects,100,142.05844,14025
rects,100,146.3298,14025
Finished.
rects,500,551.75397,14142
rects,500,295.46127,14142
rects,500,206.38142,14142
rects,500,179.33113,14142
rects,500,175.88968,14142
rects,500,176.09859,14142
rects,500,175.52603,14142
rects,500,175.76025,14142
rects,500,175.83063,14142
rects,500,175.93446,14142
Finished.
rects,1000,297.6207,14339
rects,1000,267.1914,14339
rects,1000,228.85928,14339
rects,1000,226.67683,14339
rects,1000,225.81833,14339
rects,1000,225.99944,14339
rects,1000,225.77309,14339
rects,1000,225.70485,14339
rects,1000,225.79007,14339
rects,1000,225.73949,14339
Finished.
rects,5000,758.7505,13398
rects,5000,643.76855,13398
rects,5000,623.5,13398
rects,5000,700.26697,13398
rects,5000,611.3601,13398
rects,5000,612.3215,13398
rects,5000,611.5021,13398
rects,5000,611.94727,13398
rects,5000,611.42993,13398
rects,5000,619.58124,13398
Finished.
rects,10000,1265.026,15163
rects,10000,1230.3461,15163
rects,10000,1118.9625,15163
rects,10000,1008.5726,15163
rects,10000,1113.5334,15163
rects,10000,1113.0183,15163
rects,10000,1113.0591,15163
rects,10000,982.6199,15163
rects,10000,1114.0698,15163
rects,10000,1113.8949,15163
Finished.
rects,50000,5088.2065,13197
rects,50000,4928.7104,13197
rects,50000,5033.2163,13197
rects,50000,4811.767,13197
rects,50000,4953.251,13197
rects,50000,4888.7534,13197
rects,50000,4816.6426,13197
rects,50000,4964.1743,13197
rects,50000,4947.6235,13197
rects,50000,4813.645,13197
Finished.
rects,100000,9766.864,14036
rects,100000,9777.627,14036
rects,100000,9718.138,14036
rects,100000,9717.453,14036
rects,100000,9589.522,14036
rects,100000,9716.453,14036
rects,100000,9715.035,14036
rects,100000,9583.554,14036
rects,100000,9582.289,14036
rects,100000,9588.493,14036
Finished.
rects,500000,48379.438,27588
rects,500000,47847.777,27588
rects,500000,48004.22,27588
rects,500000,48071.14,27588
rects,500000,48796.45,27588
rects,500000,47709.355,27588
rects,500000,48488.133,27588
rects,500000,47887.133,27588
rects,500000,47883.227,27588
rects,500000,47742.062,27588
Finished.
shapes,100,545.5996,12561
shapes,100,381.6045,12561
shapes,100,334.744,12561
shapes,100,328.30408,12561
shapes,100,329.206,12561
shapes,100,324.23148,12561
shapes,100,415.5605,12561
shapes,100,331.95258,12561
shapes,100,314.02988,12670
shapes,100,188.49742,12670
Finished.
shapes,500,1217.3331,16280
shapes,500,1137.086,16280
shapes,500,1016.25494,16280
shapes,500,965.24194,16280
shapes,500,969.7931,16280
shapes,500,967.0727,16280
shapes,500,833.8445,16280
shapes,500,963.9594,16280
shapes,500,964.81085,16280
shapes,500,964.5382,16280
Finished.
shapes,1000,2272.5242,12620
shapes,1000,1889.5393,12620
shapes,1000,1866.0822,12620
shapes,1000,1728.0803,12620
shapes,1000,1863.065,12620
shapes,1000,1727.4752,12620
shapes,1000,1867.2235,12620
shapes,1000,1732.5265,12620
shapes,1000,1865.3926,12620
shapes,1000,1845.4712,12620
Finished.
shapes,5000,8707.014,16523
shapes,5000,8138.8486,16523
shapes,5000,8350.45,16523
shapes,5000,8084.1777,16523
shapes,5000,8080.5684,16523
shapes,5000,7951.42,16523
shapes,5000,8084.8193,16523
shapes,5000,8086.4453,16523
shapes,5000,7945.5083,16523
shapes,5000,8203.2295,16523
Finished.
shapes,10000,16795.668,12945
shapes,10000,16315.29,12945
shapes,10000,16382.752,12945
shapes,10000,16136.548,12945
shapes,10000,16568.215,12945
shapes,10000,16031.876,12945
shapes,10000,16151.055,12945
shapes,10000,16428.676,12945
shapes,10000,16415.467,12945
shapes,10000,16501.898,12945
Finished.
shapes,50000,80470.08,18086
shapes,50000,79672.11,18086
shapes,50000,79844.39,18086
shapes,50000,79713.86,18086
shapes,50000,79931.46,18086
shapes,50000,81493.2,18086
shapes,50000,80582.51,18086
shapes,50000,80479.836,18086
shapes,50000,80854.72,18086
shapes,50000,80518.8,18086
Finished.
shapes,100000,162079.8,21115
shapes,100000,160267.28,21115
shapes,100000,160682.11,21115
shapes,100000,162293.06,21115
shapes,100000,161476.66,21115
shapes,100000,161759.98,21115
shapes,100000,160362.0,21115
shapes,100000,159859.48,21115
shapes,100000,160095.56,21115
shapes,100000,159757.22,21115
Finished.
shapes,500000,813893.25,28196
shapes,500000,823574.06,28196
shapes,500000,820071.8,28196
shapes,500000,810992.75,28196
shapes,500000,822955.3,28196
shapes,500000,822802.5,28196
shapes,500000,824096.4,28196
shapes,500000,823287.6,28196
shapes,500000,822956.4,28196
shapes,500000,822759.8,28196
Finished.
texts,100,752.08374,13569
texts,100,149.79352,13569
texts,100,146.07138,13569
texts,100,145.33487,13569
texts,100,146.603,13569
texts,100,146.00871,13569
texts,100,146.98872,13569
texts,100,148.88075,13569
texts,100,145.54466,13569
texts,100,147.77533,13569
Finished.
texts,500,754.3306,13745
texts,500,196.39348,13745
texts,500,196.36014,13745
texts,500,166.5172,13745
texts,500,164.96422,13745
texts,500,164.76877,13745
texts,500,164.71199,13745
texts,500,164.24611,13745
texts,500,164.82903,13745
texts,500,164.53375,13745
Finished.
texts,1000,821.51526,13898
texts,1000,247.9998,13898
texts,1000,204.09746,13898
texts,1000,201.81381,13898
texts,1000,200.72298,13898
texts,1000,201.5815,13898
texts,1000,201.4762,13898
texts,1000,201.37386,13898
texts,1000,200.9664,13898
texts,1000,201.78864,13898
Finished.
texts,5000,1154.0605,15248
texts,5000,512.5783,15248
texts,5000,500.94452,15248
texts,5000,501.02692,15248
texts,5000,501.61642,15248
texts,5000,501.14624,15248
texts,5000,501.3537,15248
texts,5000,501.32913,15248
texts,5000,501.4528,15248
texts,5000,501.34308,15248
Finished.
texts,10000,1575.4974,16740
texts,10000,938.89514,16740
texts,10000,907.4528,16740
texts,10000,908.1743,16740
texts,10000,907.64026,16740
texts,10000,787.2201,16740
texts,10000,907.1605,16740
texts,10000,906.8377,16740
texts,10000,908.78076,16740
texts,10000,909.17554,16740
Finished.
texts,50000,4526.7925,17338
texts,50000,4010.925,17338
texts,50000,4013.7583,17338
texts,50000,3890.8606,17338
texts,50000,3887.1462,17338
texts,50000,4015.3767,17338
texts,50000,3893.7754,17338
texts,50000,3900.516,17338
texts,50000,3885.8647,17338
texts,50000,3884.505,17338
Finished.
texts,100000,8221.991,15091
texts,100000,7845.6934,15091
texts,100000,7779.2485,15091
texts,100000,7659.161,15091
texts,100000,7663.852,15091
texts,100000,7659.0864,15091
texts,100000,7661.2495,15091
texts,100000,7670.205,15091
texts,100000,7658.034,15091
texts,100000,7901.454,15091
Finished.
texts,500000,39194.05,18410
texts,500000,37468.367,18410
texts,500000,37590.125,18410
texts,500000,37483.06,18410
texts,500000,38109.617,18410
texts,500000,37479.746,18410
texts,500000,37370.938,18410
texts,500000,37600.566,18410
texts,500000,38006.57,18410
texts,500000,38550.11,18410
Finished.
